date,f_mean_msc,f_mean_sce,f_mean_ecb,r_mean_msc,r_mean_sce,r_mean_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_sce,kurtosis_resid_ecb
1999m1,2.99819731311073,,,-1.233340529566533,,,4,,,3.1530285,,,3.2002134,,,3.1637807,,,2.5,,,3.0322342,,,.65231764,,,.61227345,,,-.038757123,,,5.838479,,,3.1695092,,,3.0738814,,,2.182199,,,2.4938993,,,.68637681,,,.4667078,,,,,,5.8829927,,
1999m2,2.961373390557931,,,-1.299786723438576,,,4,,,3.1403546,,,2.9431598,,,3.1519892,,,2.5,,,4.7644515,,,.40966991,,,.65969175,,,-.046635237,,,6.5652804,,,2.7969427,,,3.083921,,,2.345624,,,2.8286381,,,-.099940464,,,.51355779,,,-.40782994,,,6.8930683,,
1999m3,3.034221502246509,,,-1.193938748866854,,,4,,,3.2438538,,,3.267405,,,3.1423709,,,2.5,,,4.6487751,,,-.34536159,,,.67694485,,,-.04699241,,,7.8888011,,,3.1422091,,,3.102484,,,2.5,,,3.8281648,,,-.74053949,,,.46594471,,,-.59046227,,,8.7956352,,
1999m4,3.266941380863694,,,-.9762192324045957,,,4,,,3.2213151,,,2.8889835,,,3.0846698,,,2,,,0,,,1.3170171,,,.81472594,,,.14228785,,,4.8694906,,,2.8874269,,,3.0354226,,,2.4876962,,,.48866525,,,1.1812313,,,.60867304,,,.85591114,,,4.6371531,,
1999m5,3.178249094533946,,,-1.030827640616424,,,4,,,3.2198539,,,2.9398103,,,3.1128583,,,2.5,,,1.5275252,,,1.5869721,,,.78165442,,,.024688864,,,6.7821093,,,2.7571344,,,3.0630741,,,2.2439818,,,.98947585,,,1.3187511,,,.59362012,,,,,,6.9611931,,
1999m6,2.98267649418802,,,-1.267911777467356,,,4,,,3.2112222,,,3.337806,,,3.1047215,,,2.5,,,2.8047578,,,.77095008,,,.88813734,,,.87565434,,,5.9393468,,,3.4260793,,,2.9981678,,,2.3648815,,,2.8438482,,,.68822491,,,.62836075,,,,,,6.1952977,,
1999m7,2.854627539453188,,,-1.313986916038266,,,4.5,,,3.746053,,,2.9786253,,,3.1624978,,,2.5,,,3.1320159,,,.45885301,,,.83569479,,,,,,4.8525081,,,3.0769432,,,3.0866132,,,2.6351182,,,2.125217,,,.28965154,,,.61934406,,,.18879691,,,4.1499381,,
1999m8,3.28302674351485,,,-.9060581185295842,,,3,,,3.0253553,,,3.1580422,,,3.1564946,,,2.5,,,3.7749171,,,1.1894376,,,.96169597,,,.039283883,,,6.7873192,,,3.1468794,,,3.085598,,,2.2272553,,,2.1128044,,,1.125227,,,.7697621,,,,,,6.8123331,,
1999m9,3.339391385314142,,,-.8449343798225389,,,4,,,3.2515328,,,3.3016801,,,3.2513049,,,2,,,2.9860787,,,.9950338,,,.89373803,,,.11253104,,,6.3783517,,,3.1645424,,,3.175751,,,2.4000986,,,2.2735159,,,.89359838,,,.7303794,,,-1.7741641,,,6.8157372,,
1999m10,3.667850806231205,,,-.6849082033678914,,,4,,,3.2213154,,,3.1269808,,,3.3401599,,,2,,,,,,1.6106639,,,.73482543,,,,,,6.6569648,,,2.5853527,,,3.2746246,,,2.3353016,,,.42294952,,,.99904251,,,.55799103,,,-.24002142,,,4.3348846,,
1999m11,3.27795386968498,,,-.8274781986578722,,,4,,,3.3497362,,,3.4631462,,,3.3486342,,,2.5,,,4.9856939,,,-.062313128,,,.7995823,,,.01483723,,,7.5381002,,,3.5929515,,,3.2675822,,,2.4873223,,,4.111093,,,-.18109052,,,.63016766,,,,,,7.725687,,
1999m12,3.692531522793394,,,-.5052177162545207,,,4,,,3.636663,,,3.2133763,,,3.3644547,,,2,,,3.9475732,,,.78864908,,,.84459418,,,-.46447635,,,5.2483473,,,3.1330721,,,3.2573602,,,2.6668265,,,2.1512794,,,.61322284,,,.64331257,,,.59935236,,,5.2630835,,
2000m1,3.830483119155332,,,-.3290361046021683,,,4,,,3.555913,,,3.7422762,,,3.3512697,,,3,,,3.4364989,,,.70539606,,,.79766226,,,.15024658,,,5.2232938,,,3.6988032,,,3.2491543,,,2.8648815,,,2.3884995,,,.82678699,,,.56470412,,,-.061785679,,,5.226521,,
2000m2,3.561111111111125,,,-.5467462725498249,,,3,,,2.6757512,,,3.7395065,,,3.3427899,,,2,,,4.1793141,,,.15675865,,,.81984818,,,.11332829,,,7.2027125,,,3.6469982,,,3.2515776,,,2.5445728,,,4.4384279,,,-.23274425,,,.59318209,,,-.14319924,,,8.7250843,,
2000m3,3.945164506480545,,,-.2765221019801202,,,3,,,3.4185424,,,3.4140751,,,3.3792126,,,3,,,0,,,1.3537618,,,.65242928,,,.30524978,,,4.5135989,,,3.3626966,,,3.3556602,,,2.4298227,,,.47002271,,,1.3378146,,,.46716705,,,.47280428,,,4.6270537,,
2000m4,3.592786964991463,,,-.6680457762981107,,,3,,,3.0115669,,,3.1210091,,,3.4116979,,,2,,,4.9497476,,,.86395967,,,.79600382,,,-.43760163,,,6.0655284,,,2.984946,,,3.3220301,,,2.5097556,,,2.2637565,,,.40795583,,,.55810761,,,.36197841,,,5.9928823,,
2000m5,3.581837381203824,,,-.4588383007190506,,,3,,,2.8583908,,,3.0393767,,,3.5137777,,,2,,,3.559026,,,.76705074,,,.85385382,,,.10548569,,,5.6259856,,,3.0730257,,,3.4122422,,,2.3730264,,,2.3224788,,,.41775075,,,.62029332,,,,,,5.3441978,,
2000m6,3.226815642458093,,,-.9166334707912275,,,4,,,2.9219744,,,3.225363,,,3.5534012,,,2,,,3.5,,,1.1947068,,,.93783879,,,.098366939,,,7.499897,,,3.1863523,,,3.4411354,,,2.2055125,,,2.2127814,,,1.1498998,,,.70002598,,,.51849484,,,7.9816766,,
2000m7,3.372139303482608,,,-.7893986902677255,,,4,,,3.7531977,,,3.4547846,,,3.5364428,,,2,,,3.9641249,,,.10389364,,,1.0950938,,,.11021505,,,5.8417859,,,3.5220959,,,3.4472394,,,2.5785389,,,3.6161931,,,-.13509259,,,.87765115,,,.30508262,,,6.2793908,,
2000m8,3.325420375865493,,,-.9458980348478645,,,4,,,3.2702367,,,3.7555122,,,3.5827024,,,2.5,,,4.472136,,,1.2298578,,,1.0210687,,,-.44177487,,,10.078362,,,3.2902813,,,3.4740424,,,2.2965124,,,3.1733057,,,.63737452,,,.76793993,,,-.25367916,,,10.165456,,
2000m9,3.560247167868171,,,-.7271857370128223,,,4,,,3.5674627,,,4.1320963,,,3.6693773,,,2.5,,,3.8078866,,,1.309299,,,1.0837784,,,.18652785,,,6.9649858,,,3.9449794,,,3.5779738,,,2.5339661,,,3.2385924,,,1.1728942,,,.87988389,,,-.082135275,,,7.8287463,,
2000m10,4.205257836198165,,,-.0165779891501833,,,3,,,3.4751019,,,4.0988874,,,3.8051445,,,3.5,,,1.5735916,,,1.4612609,,,1.1531794,,,.33717012,,,6.3926568,,,3.958843,,,3.7188301,,,3.2029014,,,1.1814165,,,1.544381,,,.99714708,,,,,,6.8571868,,
2000m11,3.498953974895384,,,-.6255858472307521,,,4,,,3.5419474,,,3.5868797,,,3.8741529,,,2.5,,,3.5355339,,,1.5720547,,,1.0944945,,,.12732318,,,8.4777861,,,3.7019343,,,3.792702,,,2.7008765,,,2.2682667,,,1.3658823,,,.93508375,,,,,,7.7752981,,
2000m12,3.375232774674122,,,-.9043446710109961,,,4,,,3.8001971,,,3.8304121,,,3.9784434,,,2.5,,,3.7675514,,,.68753511,,,1.1808678,,,.11355022,,,6.1256394,,,3.6039236,,,3.8771181,,,2.753407,,,3.3319046,,,.35041359,,,1.0466192,,,.94978642,,,6.5323048,,
2001m1,4.090521831735913,,,-.0202458540013532,,,4,,,3.7839072,,,3.9010844,,,4.0363903,,,4,,,1.602082,,,1.4283464,,,1.1904868,,,.26464146,,,5.8554811,,,3.9203293,,,3.9944918,,,3.8522041,,,.54875088,,,1.4154513,,,1.1166583,,,.021907588,,,5.5101156,,
2001m2,2.802863436123361,,,-1.328407078297613,,,5,,,3.875114,,,4.2612815,,,4.070684,,,2.5,,,3.0389626,,,1.39166,,,1.1723114,,,.70496368,,,8.2433767,,,4.3407311,,,4.0010676,,,2.8776627,,,2.8815894,,,1.4731194,,,1.1027313,,,-.070577368,,,8.7745218,,
2001m3,3.06960784313727,,,-.9801622976181096,,,5,,,4.0401864,,,3.846437,,,4.0286593,,,2.5,,,3.1622777,,,.66654277,,,1.0741112,,,.78873897,,,5.7981391,,,3.8511992,,,3.9588435,,,2.7620919,,,3.0785761,,,.59132981,,,.99958396,,,-.55487424,,,5.7996359,,
2001m4,3.553446553446544,,,-.5755459030654204,,,4,,,4.0951281,,,4.3933997,,,4.080802,,,3,,,3.2879486,,,.88125372,,,.9058131,,,.76819777,,,6.9081416,,,4.2818413,,,3.9981844,,,2.8512838,,,3.2156737,,,.86872637,,,.84471166,,,,,,6.6372571,,
2001m5,4.094594594594584,,,-.0317895361268532,,,4,,,4.2284594,,,4.2770348,,,4.1467533,,,3.5,,,1.8504709,,,1.3164288,,,.85196346,,,.23100114,,,5.9064822,,,4.3466449,,,4.0606837,,,3.6269736,,,1.7492934,,,1.2677267,,,.79735571,,,,,,5.5927167,,
2001m6,4.055036344755984,,,-.2426040633441404,,,4,,,3.8375394,,,4.4407406,,,4.2746191,,,4.5,,,2.4698179,,,1.1457201,,,.66075844,,,.23689744,,,5.4225368,,,4.0041628,,,4.1576834,,,3.6900134,,,2.1474822,,,1.0475521,,,.62302059,,,,,,5.5614324,,
2001m7,2.610483042137727,,,-1.520421107929977,,,5,,,3.6216071,,,3.720664,,,4.3695507,,,2.5,,,3.0946605,,,.57745934,,,.48775473,,,.70711905,,,6.0858636,,,3.5788243,,,4.2507792,,,2.7543273,,,2.5879443,,,.61605388,,,.43099776,,,.92373973,,,5.4966278,,
2001m8,2.847953216374284,,,-1.254796116058065,,,5,,,4.2160926,,,4.0561628,,,4.5183582,,,2.5,,,4.5752959,,,.057371423,,,.38621607,,,.67891455,,,7.1035752,,,4.056004,,,4.4002585,,,2.8135586,,,4.3442249,,,-.027968097,,,.32317024,,,,,,7.2921519,,
2001m9,2.896273917421953,,,-1.332189456599504,,,5,,,3.9796607,,,4.423974,,,4.467772,,,2.5,,,4.7187567,,,.20288874,,,.3350524,,,.67086095,,,7.5358896,,,4.1664152,,,4.3597279,,,2.7930133,,,4.7106752,,,-.07579007,,,.25964424,,,.54636514,,,8.3858891,,
2001m10,1.272017837235234,,,-2.838177515886852,,,3,,,3.8038726,,,5.0518775,,,4.4230819,,,2.5,,,4.5769658,,,-.29249901,,,.17591079,,,.27248663,,,7.020844,,,4.7933292,,,4.3104258,,,2.8958564,,,4.4177732,,,-.15356484,,,.095705219,,,,,,7.3353333,,
2001m11,.7910602910602905,,,-3.28887597344211,,,3,,,4.1629744,,,5.1156654,,,4.3849378,,,4,,,2.8388066,,,-.16537321,,,.15010016,,,.17640696,,,5.4500422,,,5.1785913,,,4.3043694,,,3.7674155,,,3.3439567,,,-.25508595,,,.1203403,,,,,,5.3838959,,
2001m12,1.622087132725427,,,-2.55929029471032,,,4,,,4.2974329,,,5.1857057,,,4.3976068,,,2.5,,,2.8748403,,,-.2473053,,,.027002452,,,.3083843,,,5.4903059,,,5.1965127,,,4.2744522,,,2.8958564,,,3.4487214,,,-.37911779,,,.17248097,,,-.46659306,,,5.6525064,,
2002m1,2.234756097560986,,,-1.744572642962551,,,3,,,3.8791423,,,3.9381242,,,4.346271,,,2.5,,,2.8603878,,,.42078081,,,.18852995,,,.5259937,,,5.3004107,,,3.9170651,,,4.2083077,,,2.9434206,,,2.8890088,,,.29699215,,,.32441378,,,.64453304,,,4.886055,,
2002m2,2.159375000000004,,,-1.877648705929118,,,5,,,3.8429222,,,3.8748221,,,4.2555227,,,2.5,,,3.1773555,,,-.11584587,,,.20439911,,,.57892805,,,4.7137976,,,3.902925,,,4.1277809,,,2.8820114,,,3.9281137,,,-.20772444,,,.37321606,,,.50000381,,,4.9711633,,
2002m3,3.077094972067025,,,-.8961752167820192,,,5,,,4.1645951,,,4.0974426,,,4.1055942,,,2.5,,,3.804759,,,.91342443,,,.26482987,,,.71480447,,,6.5533295,,,3.9496589,,,4.0097299,,,2.9048147,,,2.6863062,,,1.2692678,,,.39656049,,,,,,7.2870927,,
2002m4,2.979851537645802,,,-.9359366647628627,,,4,,,3.791713,,,3.8346875,,,3.9219682,,,2.5,,,6.5233097,,,-.53041995,,,.30223486,,,.019081259,,,10.54566,,,3.3095691,,,3.8142679,,,2.5284896,,,1.4641931,,,1.08532,,,.46654025,,,,,,5.2491627,,
2002m5,3.224858757062151,,,-.887691304092138,,,4,,,3.4605274,,,3.5941384,,,3.7633951,,,2.5,,,3.3466401,,,1.5111189,,,.37474364,,,.87310922,,,8.7823362,,,3.4607027,,,3.6287522,,,2.5872238,,,2.4788196,,,1.3394271,,,.56129897,,,-.2325238,,,9.324749,,
2002m6,2.669632925472754,,,-1.398601994259122,,,5,,,3.7226186,,,3.6072416,,,3.7637808,,,2.5,,,3.0587678,,,.3457112,,,.28096977,,,.74405885,,,5.5528193,,,3.4416723,,,3.6271391,,,2.7325845,,,3.0051985,,,.36343041,,,.45940816,,,.25557053,,,5.872591,,
2002m7,2.777777777777787,,,-1.34652608063923,,,5,,,3.6960905,,,3.7025206,,,3.7337501,,,2.5,,,4.0124807,,,.25137794,,,.33217517,,,.7497595,,,6.1663766,,,3.7308698,,,3.5717368,,,2.6891966,,,3.8524146,,,.056535032,,,.50108975,,,.4783316,,,6.4105153,,
2002m8,2.645374449339213,,,-1.46775066121357,,,5,,,3.534831,,,3.4630313,,,3.7067554,,,2.5,,,2.8999178,,,.17127161,,,.20555849,,,.73557669,,,4.8942752,,,3.4194343,,,3.5643194,,,2.8193486,,,2.4299393,,,.3747319,,,.33365107,,,.83524674,,,4.5062346,,
2002m9,3.085805084745751,,,-.9497299356376557,,,5,,,3.9458561,,,3.7585483,,,3.681694,,,2.5,,,4.2804465,,,.40527382,,,.31881455,,,.79101735,,,5.361515,,,3.5268729,,,3.6073287,,,2.6477962,,,2.9114985,,,.47371048,,,.24470519,,,.69470322,,,5.3163309,,
2002m10,2.694282380396737,,,-1.530305515334476,,,5,,,3.8001971,,,3.9415958,,,3.7416008,,,2.5,,,4.5618644,,,-.42318413,,,.16016641,,,.69284719,,,6.3640432,,,3.9025476,,,3.6906974,,,2.867703,,,4.3854146,,,-.62002474,,,.10674005,,,-.43560052,,,6.451673,,
2002m11,2.427299703264102,,,-1.647165892645717,,,4,,,3.4038804,,,3.6045451,,,3.7711029,,,2.5,,,3.6651511,,,.34500259,,,.19310443,,,.68966919,,,6.3618951,,,3.4043043,,,3.7326219,,,2.4021232,,,3.3836575,,,.16740967,,,.14701374,,,,,,6.8778839,,
2002m12,2.491335372069326,,,-1.663850575114229,,,4,,,4.1030655,,,3.8544893,,,3.8967526,,,2.5,,,4.3758831,,,-.2261256,,,.18243901,,,.63621455,,,5.9258976,,,3.8829012,,,3.855644,,,2.8378096,,,4.0503139,,,-.2376802,,,.1431687,,,,,,5.849247,,
2003m1,2.497542997542995,,,-1.598068772596534,,,3,,,3.77104,,,3.6091366,,,3.8768432,,,2.5,,,3.6579983,,,.48888463,,,.26868537,,,.63637048,,,6.4028144,,,3.6966519,,,3.8412254,,,2.4602504,,,3.5852983,,,.28480694,,,.19085388,,,.70738304,,,6.1343327,,
2003m2,3.21298174442189,,,-.899762372652562,,,4,,,4.2873397,,,4.1332989,,,3.8511975,,,3,,,4.0861926,,,.0832856,,,.32962671,,,.79258728,,,5.7574949,,,4.2110224,,,3.8394494,,,3.0286195,,,3.9565744,,,.097740956,,,.22978492,,,-.15467043,,,5.4717784,,
2003m3,3.867678958785265,,,-.1290350023940297,,,4,,,3.9187901,,,3.8727608,,,3.7936034,,,3.5,,,3.0237157,,,.64215344,,,.36689767,,,-.32000846,,,4.1696157,,,3.8189929,,,3.7873137,,,2.8464143,,,2.4432905,,,.72589362,,,.2686356,,,,,,4.5389743,,
2003m4,2.69382022471909,,,-1.467425637865408,,,5,,,4.1380672,,,4.8333673,,,3.8048265,,,2.5,,,5.4583988,,,.1553892,,,.36518285,,,.61182982,,,7.6638761,,,4.838068,,,3.8014209,,,2.9177022,,,5.6114092,,,.021929687,,,.28077018,,,,,,8.6291561,,
2003m5,2.524429967426718,,,-1.50919195918937,,,5,,,3.4289489,,,3.2838469,,,3.7963066,,,2.5,,,1.7320508,,,.94748873,,,.45017627,,,.77889407,,,4.8397751,,,3.2896667,,,3.7909548,,,2.6351185,,,1.9236267,,,.80389851,,,.35742611,,,,,,4.8653049,,
2003m6,2.657579062159232,,,-1.384588293599831,,,4,,,3.6494095,,,3.5277374,,,3.8119419,,,2.5,,,2.5332947,,,.95374596,,,.45430103,,,.72134489,,,5.5570035,,,3.5108895,,,3.7941089,,,2.7706432,,,2.3430412,,,.82408988,,,.37437767,,,.36271599,,,5.1260509,,
2003m7,2.018501387604076,,,-2.062310328377109,,,3,,,3.603683,,,3.4232485,,,3.7372992,,,2.5,,,3.8110116,,,-.087745525,,,.53140485,,,.58424038,,,6.3951612,,,3.4333267,,,3.706043,,,2.5372417,,,3.6530771,,,-.27036878,,,.44815761,,,-.62978071,,,6.1694856,,
2003m8,2.782383419689121,,,-1.408237141037779,,,5,,,4.2848988,,,3.7055526,,,3.662082,,,2.5,,,3.3844564,,,.32956916,,,.51833826,,,.73681062,,,5.0186543,,,3.5312691,,,3.6216972,,,2.7824807,,,2.952265,,,.27662092,,,.44513318,,,,,,4.65727,,
2003m9,2.87410440122824,,,-1.234524894212375,,,5,,,4.0371289,,,3.7778111,,,3.5311499,,,2.5,,,3.412163,,,.53881532,,,.47942626,,,.81368017,,,5.6479831,,,3.7887068,,,3.502131,,,2.8378096,,,3.1886029,,,.45222321,,,.40642974,,,,,,5.4721127,,
2003m10,3.132706374085695,,,-.9265330910816433,,,5,,,3.7280285,,,3.7498531,,,3.5360217,,,2.5,,,3.0488448,,,.52600741,,,.51304388,,,.81518346,,,4.2924104,,,3.7250376,,,3.4953787,,,2.9050651,,,2.9259803,,,.4373709,,,.42721868,,,-.15464489,,,4.6706481,,
2003m11,2.835010060362161,,,-1.106563308471349,,,5,,,3.4970753,,,3.4615161,,,3.547956,,,2.5,,,6.3966136,,,.77722019,,,.5280835,,,.85497624,,,8.1094418,,,3.4184289,,,3.4945118,,,2.5,,,3.3055811,,,.76176059,,,.44502419,,,.76891482,,,9.1511335,,
2003m12,2.837944664031624,,,-1.202457084295209,,,5,,,3.6781206,,,3.1958053,,,3.5787432,,,2.5,,,3.8335922,,,.52455389,,,.66772038,,,.88457304,,,5.8505063,,,3.0598817,,,3.5176899,,,2.4357896,,,2.1702735,,,.69867361,,,.60551029,,,.65971255,,,5.723711,,
2004m1,2.721703011422627,,,-1.309626091023558,,,5,,,3.8775692,,,3.6549778,,,3.5610931,,,2.5,,,3.7919812,,,-.19481884,,,.75106013,,,.71548843,,,5.808279,,,3.7619722,,,3.5202744,,,2.5642104,,,3.9962933,,,-.32640117,,,.67720544,,,,,,5.7696362,,
2004m2,3.058201058201044,,,-.9508910361848563,,,5,,,3.8592119,,,3.3276932,,,3.544086,,,2.5,,,1.9148542,,,1.2500473,,,.71953279,,,.91335642,,,5.1697145,,,3.2288964,,,3.4887357,,,2.714721,,,1.1528001,,,.99099904,,,.64000297,,,1.0713379,,,4.4800701,,
2004m3,3.424657534246562,,,-.5427570027683437,,,4,,,4.396317,,,3.6351452,,,3.4792109,,,2.75,,,1.7320508,,,1.0891025,,,.77530134,,,.96942478,,,4.5053163,,,3.503087,,,3.4227912,,,3.0065141,,,1.1875622,,,.98433954,,,.69285548,,,,,,4.3520012,,
2004m4,4.03125,,,-.0335683744867554,,,3,,,4.0642104,,,3.7003338,,,3.4789412,,,4,,,1,,,1.1689862,,,.6598258,,,-.26710355,,,4.3463421,,,3.6419296,,,3.4115181,,,3.0669017,,,.80256385,,,1.1740061,,,.59020811,,,,,,4.4232845,,
2004m5,4.029319371727751,,,.102967901511139,,,3,,,3.8286474,,,3.5467014,,,3.472647,,,3,,,1.5165751,,,1.0796272,,,.67685574,,,.27978325,,,4.6178713,,,3.5545292,,,3.3977511,,,2.9505577,,,1.5349711,,,.92187744,,,.59767836,,,,,,4.5034599,,
2004m6,3.935194416749733,,,-.0737946220269272,,,3,,,3.7181964,,,3.6247473,,,3.4430778,,,3.5,,,5.6789083,,,.25506905,,,.76814622,,,,,,6.0649076,,,3.5048575,,,3.3561392,,,3.1981585,,,3.036411,,,.11740065,,,.6913051,,,.013062912,,,6.0570831,,
2004m7,3.716433941997844,,,-.412943653822613,,,3,,,3.396317,,,3.1659765,,,3.4279749,,,2,,,1.4832397,,,1.0279244,,,.77619994,,,.24211706,,,4.8302765,,,3.1315379,,,3.3431587,,,2.5676324,,,1.2532313,,,.91304368,,,.71598959,,,-.049563687,,,4.8745532,,
2004m8,3.030332681017623,,,-.9954202848501255,,,4,,,3.5944111,,,3.4590909,,,3.3937657,,,2.5,,,4.8247051,,,-.26205969,,,.75808358,,,-.017790355,,,8.2708025,,,3.3169713,,,3.3282735,,,2.4101651,,,3.7583854,,,-.16206563,,,.68180829,,,-.60790932,,,8.8684053,,
2004m9,3.150170648464156,,,-.9065300360379556,,,4,,,3.3657582,,,3.1391561,,,3.3829224,,,2.5,,,3.5071356,,,.67782378,,,.63281554,,,.051126432,,,5.2908669,,,2.9359777,,,3.3031116,,,2.5164192,,,1.1697683,,,.76590562,,,.6250568,,,,,,4.0172119,,
2004m10,3.62774451097803,,,-.4119636163469523,,,4,,,3.7092786,,,3.388855,,,3.331888,,,2.75,,,3.2093613,,,.62679529,,,.59207839,,,.16524754,,,5.0583243,,,3.387466,,,3.2530098,,,3,,,2.315758,,,.51623923,,,.58859748,,,-1.788421,,,5.0266857,,
2004m11,3.470297029702952,,,-.5694719830939146,,,4,,,3.7427912,,,3.1917672,,,3.3056338,,,3,,,,,,1.322531,,,.67519796,,,.16701528,,,5.1077814,,,3.1120715,,,3.2398577,,,2.7944074,,,.60643494,,,1.2131598,,,.67998713,,,-.12757689,,,5.0700841,,
2004m12,3.403275332650985,,,-.7809197521304422,,,4,,,3.5425479,,,3.3272631,,,3.318321,,,2.5,,,3.0166206,,,.92605489,,,.66264695,,,.10176014,,,6.3415685,,,3.3691216,,,3.2535961,,,2.5835855,,,2.4235606,,,.67670774,,,.67020398,,,-.093502268,,,5.9197345,,
2005m1,3.358078602620104,,,-.5320774539443809,,,4,,,3.239239,,,3.6027436,,,3.2918332,,,2.5,,,4.6043458,,,.041573919,,,.7777983,,,.043227512,,,7.7361779,,,3.4154718,,,3.2385769,,,2.4628615,,,2.4551139,,,.66324258,,,.77053863,,,,,,5.4915257,,
2005m2,3.416851441241675,,,-.6312119793618554,,,4,,,3.4142866,,,3.0873916,,,3.3317299,,,2.5,,,5.1961522,,,.71299291,,,.81517708,,,-.4878464,,,5.4371352,,,3.1036129,,,3.3007514,,,2.4155974,,,1.944419,,,.59374356,,,.78519773,,,-.74425834,,,5.4258275,,
2005m3,3.713227513227504,,,-.3401612109706013,,,3,,,3.563488,,,3.3884606,,,3.3198268,,,2,,,1.602082,,,1.0031449,,,.82355225,,,.19995835,,,4.5434794,,,3.3864887,,,3.2756114,,,2.6764154,,,1.4556221,,,.93990779,,,.78958899,,,-.16299081,,,4.4420028,,
2005m4,4.286028602860283,,,.1844492900494648,,,3,,,3.3568807,,,3.2801611,,,3.3744841,,,4.5,,,.84698957,,,.91496581,,,.67846149,,,.40050638,,,3.7005084,,,3.2551837,,,3.3301215,,,3.4807425,,,1.0039625,,,.82499516,,,.70985007,,,,,,3.6451023,,
2005m5,3.653637350705736,,,-.2542694778394062,,,3,,,3.396317,,,3.2207003,,,3.5740459,,,2.5,,,3.9475732,,,.77430212,,,.67702919,,,-.39622423,,,5.2187605,,,3.181798,,,3.5139487,,,2.4036708,,,2.0464828,,,.74094617,,,.73438287,,,-.45525694,,,5.3044405,,
2005m6,3.868312757201666,,,-.1089014968795387,,,3,,,3.2967949,,,3.4982259,,,3.7302904,,,3,,,1.5,,,1.014233,,,.73002344,,,-.30751517,,,4.2063804,,,3.4955485,,,3.6763833,,,3.533586,,,1.4077613,,,.89783758,,,.75150174,,,,,,4.0583282,,
2005m7,3.391865079365068,,,-.713207212400872,,,4,,,3.9214611,,,3.2817271,,,3.8870707,,,2,,,3.8340578,,,.70217156,,,.77954215,,,.15178813,,,4.5874629,,,3.161206,,,3.8203881,,,2.6592891,,,2.0083182,,,.5557605,,,.82246763,,,-.13393594,,,4.703774,,
2005m8,3.784023668639064,,,-.1473541415990887,,,3,,,3.5015917,,,3.6836832,,,4.0632086,,,2.5,,,6.0513673,,,.016714487,,,.76825738,,,.21231499,,,7.3499856,,,3.6026635,,,3.960561,,,3.1184721,,,2.8255022,,,.49550971,,,.81954157,,,,,,5.5878334,,
2005m9,5.380861244019121,,,1.382317522973433,,,5,,,4,,,5.1233196,,,4.1666903,,,4.5,,,4.1882129,,,.91316384,,,.65262711,,,.033627532,,,5.4656329,,,5.0235658,,,4.0734582,,,4.1764154,,,3.8394182,,,.89750254,,,.69176537,,,,,,5.6863284,,
2005m10,5.094069529652347,,,1.161900039631514,,,5,,,4.364398,,,5.008945,,,4.1722703,,,4.5,,,5.6789083,,,.51852226,,,.69968504,,,.038819484,,,5.9803786,,,4.8773832,,,4.0810051,,,4.1409016,,,3.5876961,,,.81731278,,,.71035016,,,-.90176421,,,5.849946,,
2005m11,4.174338883447595,,,.2858376256757171,,,3,,,3.490891,,,4.498414,,,4.1823688,,,4,,,2.607681,,,1.1586616,,,.73506635,,,-.13051733,,,5.7408829,,,4.3996558,,,4.0939817,,,3.6981583,,,2.2376337,,,1.2324363,,,.7639125,,,,,,5.8086238,,
2005m12,4.027384324834759,,,-.0732898899870808,,,3,,,3.8042469,,,4.9737005,,,4.2772341,,,3.5,,,4.5206079,,,.90158188,,,.77695096,,,.22647007,,,6.3141661,,,4.6480451,,,4.2118087,,,3.365612,,,3.7294855,,,.91357356,,,.79791313,,,.019181328,,,6.593245,,
2006m1,3.740634005763695,,,-.3500110215293119,,,4,,,3.5086546,,,4.2114964,,,4.3286595,,,2,,,5.9535236,,,-.12570691,,,.86762512,,,.13161764,,,8.4951954,,,4.271256,,,4.2561598,,,2.7128434,,,5.1576819,,,-.3249906,,,.84604281,,,-.075688891,,,8.3180447,,
