date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_power_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_power_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_power_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_power_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_power_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_power_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_power_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_power_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_power_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_power_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_power_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_power_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_power_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_power_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_power_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_power_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_power_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_power_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_power_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_power_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_power_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_power_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
1980m7,6.568842349989022,,,1.864128895018984,,,,7,,,1.8513294,,,,10,,,9.538413,,,,5.9234543,,,6.0610662,,,6,,,4.0320148,,,.094032802,,,-.025298869,,,1.0860565,,,2.9213831,,,5.9328237,,,,6.0460124,,,,6.0660601,,,,3.5271785,,,,.051818438,,,,-.026676951,,,,1.1746508,,,,2.9156749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m8,6.547638738726587,,,1.836268478664378,,,,7,,,1.8171781,,,,7.5,,,7.8285408,,,,5.3305402,,,6.0170836,,,6,,,2.3979158,,,.22638309,,,-.0035604928,,,-.61954999,,,2.6234014,,,5.4012551,,,,6.006938,,,,5.6928377,,,,2.0244889,,,,.24992798,,,,-.011219832,,,,-.53087962,,,,2.61745,,,,7.235759756309673,,,3.093880185099873,,,,7,,,2.9315217,,,,6,,,6.4673696,,,,5.7580242,,,5.8651628,,,5,,,4.3108392,,,-.22174668,,,-.3330211,,,-.48606172,,,4.17556,,,5.9085979,,,,5.9050865,,,,5.5,,,,4.0668426,,,,-.23341349,,,,-.32709026,,,,-.42141724,,,,4.0314088,,,
1980m9,7.198628872038992,,,2.521384842694649,,,,7,,,2.3580127,,,,7,,,7.5488563,,,,5.5940604,,,5.914114,,,6.5,,,2.6352315,,,.27391788,,,-.005032171,,,-.48529956,,,2.61676,,,5.5888586,,,,5.9031057,,,,6.258306,,,,1.7268201,,,,.25348175,,,,-.016391682,,,,-.40979409,,,,2.5740006,,,,7.479364850047538,,,3.466915402679888,,,,8,,,4.0738506,,,,5,,,5.9250765,,,,5.972301,,,5.9284568,,,6,,,4.1920562,,,-.44429556,,,-.30465287,,,-.41929391,,,4.0997925,,,5.9015751,,,,5.9280443,,,,5.7372541,,,,4.2741323,,,,-.42076704,,,,-.29699552,,,,,,,,3.98773,,,
1980m10,6.805873401386972,,,2.135949543407927,,,,7,,,2.6270742,,,,7,,,8.0676117,,,,5.9763265,,,5.7950411,,,6.5,,,3.4599752,,,.038160913,,,.0051453696,,,-.4795084,,,2.9325495,,,6.0104342,,,,5.7941208,,,,6.304028,,,,3.443481,,,,.0061038244,,,,-.0045532226,,,,,,,,2.9334242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m11,6.08005904014306,,,1.290297914454034,,,,6,,,1.7830268,,,,10,,,9.6516581,,,,5.8126879,,,5.7436814,,,6,,,5.1291027,,,-.077675886,,,-.0081244409,,,1.0507233,,,3.4305358,,,5.7844443,,,,5.7222781,,,,5.9884295,,,,4.3577776,,,,-.14114857,,,,-.0049922154,,,,1.1460329,,,,3.5597737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m12,7.230482369817191,,,2.638852579873251,,,,8,,,3.8287487,,,,8,,,8.2280693,,,,5.918088,,,5.7534323,,,6.5,,,3.51595,,,-.096300781,,,-.014161118,,,-.43346745,,,2.7658889,,,5.8060651,,,,5.7332101,,,,6.4491816,,,,3.0082722,,,,-.069089293,,,,-.014835373,,,,-.33687189,,,,2.7217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m1,6.613091380779862,,,1.754552372115805,,,,7,,,2.6270742,,,,8,,,8.5290394,,,,5.7824473,,,5.7924013,,,6,,,7.5107064,,,-.47843182,,,-.021746127,,,1.1860607,,,4.5748649,,,5.801281,,,,5.7604885,,,,5.9491816,,,,5.3272662,,,,-.53330237,,,,-.042280007,,,,-.47931775,,,,4.7456121,,,,6.682659934682762,,,2.341496853385219,,,,7,,,2.8817949,,,,7,,,7.4673696,,,,6.0550447,,,5.9516945,,,6,,,3.0926712,,,-.24791636,,,-.31482521,,,-.54320252,,,3.0751667,,,5.9739594,,,,5.8539319,,,,5.8215065,,,,2.9695597,,,,-.23680601,,,,-.28056788,,,,,,,,3.0115678,,,
1981m2,6.725837081633417,,,1.576244959943612,,,,6,,,.74847299,,,,8,,,8.5708256,,,,5.6014218,,,5.7983556,,,6,,,5.2153621,,,.06277968,,,-.064160772,,,1.174065,,,3.2084434,,,5.6257548,,,,5.7620931,,,,5.804028,,,,3.6499538,,,,.086460084,,,,-.092143774,,,,1.2205212,,,,3.3917232,,,,5.777822049069287,,,1.290964381402039,,,,5,,,1.1725618,,,,9,,,8.3603449,,,,5.4729719,,,5.9448256,,,5,,,3.5,,,-.15508044,,,-.2716684,,,1.0811797,,,3.2614946,,,5.3177843,,,,5.8380508,,,,5.1328931,,,,2.704967,,,,.0040614316,,,,-.23383485,,,,.21777767,,,,2.8194027,,,
1981m3,5.916442517390301,,,1.137260597909461,,,,5.5,,,1.2024056,,,,10,,,8.9692736,,,,5.7541046,,,5.7396688,,,5.5,,,4.1484365,,,-.11598585,,,-.039606906,,,1.0427339,,,3.4877684,,,5.5495844,,,,5.7055149,,,,5.4127307,,,,3.2714164,,,,.050818212,,,,-.069324844,,,,,,,,3.0571847,,,,5.284929016038683,,,1.159156935973287,,,,5,,,1.1708424,,,,10,,,9.2840452,,,,6.3064599,,,5.9566989,,,5,,,5.3078508,,,-.41200843,,,-.32901236,,,.84119534,,,4.5152974,,,6.2224088,,,,5.8945484,,,,5.181932,,,,5.57587,,,,-.46875998,,,,-.31106415,,,,-.70506424,,,,4.8332844,,,
1981m4,6.101361619356627,,,1.362311060687607,,,,6,,,1.748473,,,,10,,,9.7140465,,,,6.0112128,,,5.731472,,,6.5,,,4.3525214,,,.039702706,,,.01454524,,,1.076795,,,2.8403645,,,6.0312123,,,,5.7011271,,,,6.3111792,,,,3.9256604,,,,-.036769979,,,,-.021649092,,,,1.1557063,,,,2.9300098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m5,6.024194682437836,,,1.287292793397242,,,,5,,,.78302681,,,,10,,,8.8076105,,,,5.6812634,,,5.7334042,,,5.5,,,3.8550112,,,.15811801,,,.085671939,,,1.0606309,,,3.3280933,,,5.64676,,,,5.7006006,,,,5.3227496,,,,3.9784176,,,,.0029262658,,,,.043036219,,,,.26330349,,,,3.3967412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m6,5.408362758440215,,,.6867544579918671,,,,5,,,.70943415,,,,10,,,9.4709606,,,,5.647646,,,5.7263575,,,5,,,5.9037738,,,-.10781394,,,.17572179,,,.97616661,,,4.1989694,,,5.6033001,,,,5.6798105,,,,5.2552266,,,,5.1016936,,,,-.19529212,,,,.13351826,,,,.95146775,,,,4.3759322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m7,5.054697167808416,,,.4108691847203267,,,,5,,,.04015056,,,,10,,,9.28689,,,,5.4481497,,,5.7394462,,,5,,,3.5,,,.25914571,,,.19842638,,,.91387278,,,3.1217296,,,5.5012341,,,,5.6866002,,,,5.067523,,,,3.4625521,,,,.21147417,,,,.14837226,,,,.9904967,,,,3.0714333,,,,5.02105092033888,,,.9594912234157619,,,,5,,,1.0965877,,,,8,,,8.2596245,,,,5.9923186,,,6.1459627,,,5,,,5.0744457,,,-.50104427,,,-.24545114,,,.076628715,,,4.824398,,,6.0640421,,,,6.1216197,,,,5.2256641,,,,5.3908067,,,,-.54275209,,,,-.29810664,,,,-.65735084,,,,4.9307976,,,
1981m8,5.247710766185723,,,.7586040720140887,,,,5,,,.068979979,,,,10,,,9.3537664,,,,5.7389159,,,5.7987289,,,5,,,6.2435679,,,.40969345,,,.20961125,,,.93665195,,,3.8238571,,,5.7449517,,,,5.7584867,,,,5.307754,,,,4.3303437,,,,.2879332,,,,.13432924,,,,1.0102428,,,,3.964983,,,,6.161376053406898,,,2.02543273336224,,,,5.5,,,1.4703763,,,,8,,,7.8166752,,,,6.067276,,,6.092464,,,6,,,4.3238764,,,.075489186,,,-.18993203,,,1.029032,,,3.607336,,,5.9379444,,,,6.0880232,,,,5.319787,,,,4.3901386,,,,.010170504,,,,-.2412222,,,,1.1057487,,,,3.8007658,,,
1981m9,6.06967673856774,,,1.090355443971059,,,,5,,,.20275107,,,,10,,,9.6319113,,,,5.9354773,,,5.7190504,,,6,,,3.7392704,,,.54383951,,,.22558612,,,1.0184598,,,2.8401978,,,5.8013291,,,,5.6776786,,,,5.4511385,,,,2.6961913,,,,.51307851,,,,.15720324,,,,,,,,2.9011943,,,,5.728925562100119,,,1.622115748110269,,,,5,,,.93152171,,,,8,,,7.3603444,,,,6.2177973,,,5.9169168,,,5.5,,,4.784399,,,-.14424102,,,-.18249822,,,.16028532,,,4.1525993,,,6.2620835,,,,5.8947735,,,,5.3978872,,,,4.9092884,,,,-.19108503,,,,-.2357783,,,,-.56318945,,,,4.2526112,,,
1981m10,5.423801230024536,,,.8997865346038335,,,,5,,,.35098386,,,,10,,,9.3609743,,,,5.7190256,,,5.6907225,,,5,,,3.4323392,,,.33201689,,,.21201113,,,.98532474,,,3.1422124,,,5.6141663,,,,5.6495948,,,,5.2184305,,,,3.2211397,,,,.28103605,,,,.15769491,,,,,,,,3.0947664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m11,5.799747104478971,,,1.141856860738475,,,,5,,,.62091559,,,,10,,,9.5849152,,,,5.7192183,,,5.6798882,,,5.5,,,2.9380865,,,.26712099,,,.25146535,,,1.0324194,,,2.8541999,,,5.6868658,,,,5.6298418,,,,5.2402315,,,,3.0245776,,,,.2201461,,,,.20539288,,,,.22410938,,,,2.8407037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m12,4.572727273261775,,,-.2072778543847264,,,,5,,,-.12552932,,,,10,,,9.4857521,,,,6.287652,,,5.7535262,,,5,,,4.5192122,,,-.015322071,,,.21374199,,,.76503885,,,3.5443025,,,6.1965609,,,,5.6911721,,,,5.1575041,,,,4.9830103,,,,-.075568959,,,,.1666166,,,,,,,,3.6956885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982m1,4.191951140369684,,,-.6254092076633178,,,,4,,,-.99340916,,,,7,,,7.2598238,,,,5.2941046,,,5.7474494,,,5,,,6.4590788,,,.18347657,,,.22338784,,,.80554211,,,5.3507395,,,5.3039384,,,,5.6762638,,,,4.9026227,,,,5.2504411,,,,.16909595,,,,.19406538,,,,.88756275,,,,5.4482923,,,,5.751300205782628,,,1.512523523988711,,,,5,,,1.1938692,,,,8,,,7.3555298,,,,5.3902755,,,5.8341713,,,5,,,4.6935501,,,-.16019675,,,-.094114855,,,.15684815,,,4.7673593,,,5.3150249,,,,5.7844992,,,,4.8985748,,,,4.416276,,,,-.2194466,,,,-.13720247,,,,-.69502622,,,,4.7027011,,,
1982m2,4.42083345992546,,,-.2793879610164645,,,,5,,,-.21697317,,,,9,,,8.7825947,,,,5.4263134,,,5.7395921,,,5,,,4.7250729,,,.035943042,,,.20047073,,,.81813806,,,4.1889353,,,5.3940063,,,,5.6763268,,,,4.954278,,,,4.6923761,,,,.0073512243,,,,.1792628,,,,.90854496,,,,4.2356362,,,,5.237281216947838,,,1.095584879032682,,,,5,,,1.1161128,,,,10,,,8.8720741,,,,5.9486303,,,5.706296,,,5,,,3.6889529,,,.178572,,,-.077406131,,,.9287976,,,3.5958848,,,5.889852,,,,5.6253047,,,,5.0885506,,,,3.7191312,,,,.11915187,,,,-.11924161,,,,,,,,3.5757456,,,
1982m3,4.26256077797842,,,-.5588223144411851,,,,4,,,-.21697317,,,,8,,,7.3987937,,,,5.5501361,,,5.685627,,,5,,,3.6340683,,,.24727413,,,.22260907,,,.79683369,,,4.1498032,,,5.4255219,,,,5.6297722,,,,5,,,,3.695291,,,,.2339897,,,,.20358999,,,,.87921637,,,,4.2428269,,,,4.62825276376083,,,.4745015462068416,,,,5,,,.85101473,,,,6,,,6,,,,5.7799816,,,5.6263576,,,5,,,3.5037627,,,-.25059363,,,-.093132704,,,-.013181784,,,4.42588,,,5.6710367,,,,5.5693741,,,,4.8289165,,,,3.5347085,,,,-.25743011,,,,-.12938254,,,,.091324598,,,,4.5814562,,,
1982m4,4.587476673254986,,,-.3812690381086941,,,,5,,,-.21697317,,,,8,,,7.864954,,,,6.1108942,,,5.6655493,,,5,,,4.5452762,,,-.080364548,,,.24605598,,,.70145488,,,4.4521646,,,6.0532098,,,,5.5969334,,,,5.1284494,,,,4.7245445,,,,-.13751231,,,,.22154009,,,,-.097350359,,,,4.6484404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982m5,3.389529104332169,,,-1.165622339238082,,,,3,,,-1.782599,,,,7,,,6.8649545,,,,5.6842246,,,5.5611787,,,4.75,,,2.5855479,,,.49650607,,,.29818177,,,.63170785,,,3.6839733,,,5.6107755,,,,5.5061278,,,,4.9201269,,,,2.7209859,,,,.53497207,,,,.27687103,,,,.69182575,,,,3.7281475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982m6,4.753355703610165,,,-.0581998431662814,,,,5,,,-.14867058,,,,10,,,9.2568989,,,,5.8647609,,,5.6205921,,,5,,,4.6935501,,,.33758551,,,.3021743,,,.84585297,,,4.1601987,,,5.8018956,,,,5.5586667,,,,5,,,,4.5572991,,,,.37985542,,,,.28211299,,,,.92142701,,,,4.3911562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982m7,5.289473684210569,,,.5114320695967907,,,,5,,,.0065908348,,,,8,,,8.155262,,,,5.2333388,,,5.6678867,,,5,,,4.0104032,,,.53126192,,,.30992338,,,,,,3.9808881,,,5.1951771,,,,5.5931044,,,,4.9201269,,,,3.1472795,,,,.49998078,,,,.29731122,,,,-.82850713,,,,3.9521077,,,,5.091262135922311,,,.8866085079753618,,,,5,,,.93152171,,,,8,,,7.172205,,,,5.3865433,,,5.6400809,,,5,,,3.434691,,,-.14031242,,,-.23431407,,,.1164849,,,3.6901915,,,5.4015827,,,,5.565413,,,,4.8688264,,,,3.6159666,,,,-.15980531,,,,-.2414031,,,,-.71604091,,,,3.6997035,,,
1982m8,5.384373412798136,,,.4354078997094847,,,,5,,,.068979979,,,,9,,,8.3545008,,,,5.538517,,,5.6341248,,,5,,,2.948272,,,.47814313,,,.32807863,,,1.004055,,,3.6858873,,,5.3913131,,,,5.5530767,,,,5.0310721,,,,3.4754257,,,,.38169697,,,,.30750391,,,,,,,,3.7871084,,,,6.521118598070935,,,2.324743812165214,,,,6,,,1.913263,,,,7,,,6.5360689,,,,5.5564494,,,5.5934477,,,4,,,4.6975169,,,-.11747535,,,-.22888756,,,.28870353,,,5.0828009,,,5.5820241,,,,5.5302048,,,,4.2510247,,,,4.5019045,,,,-.1845948,,,,-.23606075,,,,,,,,5.1493979,,,
1982m9,4.547377919553866,,,-.2869491046393514,,,,5,,,-.21697317,,,,7,,,7.1799626,,,,5.3483181,,,5.474369,,,5,,,4.5779381,,,.45381013,,,.41713285,,,.85404855,,,4.6221728,,,5.3793111,,,,5.404911,,,,4.9345312,,,,4.0991836,,,,.4224093,,,,.40195817,,,,,,,,4.7275772,,,,5.393520777937449,,,1.23433098242445,,,,5,,,.92980236,,,,7.5,,,6.6777649,,,,5.8373499,,,5.5808764,,,5,,,5.4193215,,,-.42887488,,,-.25738049,,,.053809118,,,5.8135457,,,5.607008,,,,5.5308957,,,,4.6328931,,,,5.3839955,,,,-.36378217,,,,-.2666502,,,,.17013302,,,,6.1400824,,,
1982m10,4.654904911789587,,,-.1504283684733046,,,,5,,,-.14867058,,,,9,,,8.7769051,,,,5.8288274,,,5.4098186,,,5,,,4.449719,,,.21940921,,,.3929759,,,.79142767,,,4.1327343,,,5.7767897,,,,5.3451486,,,,4.9802532,,,,4.606379,,,,.21627365,,,,.38393858,,,,.81241804,,,,4.1643481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982m11,4.168616365946269,,,-.4773609447703936,,,,4,,,-.77102828,,,,7,,,6.6413908,,,,5.851965,,,5.3264899,,,5,,,4.9904523,,,.10568485,,,.35300782,,,.72274214,,,4.7485261,,,5.7039475,,,,5.2735634,,,,4.9345312,,,,5.0963364,,,,.14413542,,,,.33822152,,,,.68474686,,,,4.8151093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982m12,3.815787775652346,,,-1.048383881903346,,,,3,,,-1.3317457,,,,6,,,6.0914435,,,,5.2462759,,,5.2383494,,,4.5,,,3.4785814,,,.41067126,,,.39139396,,,.73505569,,,4.2960916,,,5.0652699,,,,5.1901321,,,,4.5996199,,,,3.6934102,,,,.32572383,,,,.37395644,,,,-.1746636,,,,4.3388085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983m1,3.217105263157912,,,-1.525361181058019,,,,3,,,-1.8822187,,,,5,,,5.3298001,,,,4.6730952,,,5.1381845,,,3.5,,,3.2463765,,,.72112352,,,.33974582,,,.72159731,,,4.7705503,,,4.7197189,,,,5.0957232,,,,3.6315284,,,,3.2355471,,,,.71257621,,,,.31813142,,,,.82091981,,,,4.7286849,,,,4.976277372262761,,,.796250503282743,,,,5,,,.74357247,,,,7,,,6.8228998,,,,5.5431633,,,5.5256805,,,4.5,,,5.0236592,,,-.34285927,,,-.15545389,,,.037798576,,,5.4119883,,,5.532968,,,,5.3987246,,,,4.4685316,,,,5.034925,,,,-.35841852,,,,-.10395967,,,,-.77207404,,,,5.3995633,,,
1983m2,3.016803141496887,,,-1.641205659958709,,,,3,,,-2.1828218,,,,5,,,5.3483424,,,,5.1032705,,,5.0074878,,,3.5,,,4.5134211,,,.27909347,,,.36902338,,,.61254132,,,5.475872,,,5.0729141,,,,4.9633889,,,,3.8071623,,,,4.3433933,,,,.37279555,,,,.34980628,,,,.70246112,,,,5.421802,,,,3.893923296603817,,,-.1602167698797389,,,,5,,,.28705153,,,,7,,,6.1389103,,,,5.6156759,,,5.4217906,,,5,,,3.4994271,,,.04774794,,,-.064313561,,,-.15095264,,,4.3952222,,,5.4373503,,,,5.3292971,,,,4.9083376,,,,3.2547545,,,,.16023752,,,,-.017352173,,,,-.11479343,,,,4.229311,,,
1983m3,2.305060232108671,,,-2.419060628411678,,,,1,,,-3.8003283,,,,5,,,4.908556,,,,5.1148005,,,4.8893857,,,2.5,,,5.3424773,,,-.022126967,,,.42787269,,,.44213954,,,7.0721898,,,5.1576271,,,,4.8539181,,,,2.9996545,,,,5.4884477,,,,-.031598035,,,,.4098351,,,,.52228945,,,,7.0877247,,,,5.062103678049137,,,.9642041756447951,,,,5,,,.79397285,,,,6,,,6,,,,5.1065331,,,5.3345051,,,4.5,,,3.3080235,,,.10217064,,,-.03321223,,,.036970444,,,4.2593055,,,5.0175729,,,,5.2466803,,,,4.4503279,,,,3.1588178,,,,.14612448,,,,-.0098191602,,,,.10963812,,,,4.0229726,,,
1983m4,3.194977427211123,,,-1.495027588344285,,,,3,,,-1.777187,,,,5,,,4.908556,,,,4.4400773,,,4.7622104,,,3.5,,,3.0130486,,,.87673694,,,.55708659,,,.74001288,,,5.8290172,,,4.4442973,,,,4.7450714,,,,3.5654685,,,,3.1248071,,,,.82159501,,,,.52711838,,,,-.32496247,,,,5.78895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983m5,3.417185983410282,,,-1.469384690187036,,,,3,,,-1.7941695,,,,5,,,5.3919439,,,,4.6370311,,,4.6887083,,,3.5,,,5.6279378,,,.013310071,,,.62337995,,,.73824835,,,7.4696398,,,4.5416327,,,,4.6914763,,,,3.5654685,,,,5.0714641,,,,-.12072808,,,,.60008717,,,,.77548784,,,,7.654583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983m6,3.405432337575597,,,-1.423643685415796,,,,3,,,-1.6450669,,,,5,,,5.3545008,,,,4.1720467,,,4.7258806,,,3.5,,,2.0894473,,,.71730816,,,.63638961,,,.85276824,,,4.436471,,,4.1883044,,,,4.7229695,,,,3.6315284,,,,2.4076645,,,,.70748299,,,,.60729873,,,,.94152528,,,,4.3443851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983m7,3.815669178699251,,,-.9306000800585297,,,,3,,,-1.7274266,,,,5,,,5.2235641,,,,4.7659111,,,4.6892385,,,4,,,3.5429339,,,.74905288,,,.67220479,,,.79685766,,,4.9593973,,,4.7915525,,,,4.681211,,,,4.0776305,,,,3.5366719,,,,.75653291,,,,.63388884,,,,.88177085,,,,4.9326711,,,,5.471973465231709,,,1.226585368385031,,,,5,,,.75442123,,,,6,,,6.7159553,,,,5.0726471,,,5.0970464,,,4.5,,,3.4044788,,,.060091779,,,.17404549,,,.089996703,,,4.3245974,,,4.9988308,,,,5.0722656,,,,4.2183623,,,,3.6643758,,,,.012779879,,,,.15021729,,,,,,,,4.2732739,,,
1983m8,4.0589254766031,,,-.7827936018551312,,,,3,,,-1.6419876,,,,5,,,5.0735927,,,,4.7073851,,,4.6410599,,,4.5,,,4.6904159,,,1.26861,,,.71861351,,,.88536239,,,5.6815977,,,4.7243257,,,,4.6270728,,,,4.0807099,,,,2.6569223,,,,1.1996852,,,,.67822635,,,,.32071483,,,,5.6055369,,,,5.490981963927875,,,1.259046606301997,,,,5,,,.85170281,,,,5,,,5.1311741,,,,4.9913259,,,5.0938845,,,4,,,2.2010486,,,.84347177,,,.19800377,,,.1526812,,,4.2572708,,,5.0345073,,,,5.0904965,,,,4.1815338,,,,2.3178394,,,,.79731983,,,,.15158157,,,,.24724336,,,,4.2199922,,,
1983m9,3.828966083938072,,,-.9619039511817444,,,,3,,,-1.8624722,,,,5,,,5.290307,,,,4.5847554,,,4.6104984,,,4.5,,,3.4896672,,,1.0073115,,,.69472086,,,.85973853,,,4.4736824,,,4.5829163,,,,4.5940228,,,,4.2885981,,,,2.5355854,,,,.98244274,,,,.64929301,,,,-.26313487,,,,4.5302367,,,,5.270353981222573,,,1.070594848913724,,,,5,,,.85170281,,,,7,,,6.7342138,,,,5.21768,,,4.9554963,,,4.5,,,6.6502085,,,-.30955222,,,.2477819,,,.1114279,,,7.0156288,,,5.2381516,,,,4.9432893,,,,4.3768692,,,,5.5268879,,,,-.35535499,,,,.19580527,,,,-.74560767,,,,7.2171588,,,
